,price
1833,713000.0
1834,451101.0
1835,550000.0
1836,722500.0
1837,550000.0
1838,898000.0
1839,858000.0
1840,615000.0
1841,655500.0
1842,461000.0
1843,360000.0
1844,475000.0
1845,423000.0
1846,525000.0
1847,571900.0
1848,413107.0
1849,375000.0
1850,950000.0
1851,650000.0
1852,950000.0
1853,560000.0
1854,836000.0
1855,650000.0
1856,450000.0
1857,419000.0
1858,395300.0
1859,512500.0
1860,510500.0
1861,475000.0
1862,549950.0
1863,915000.0
1864,509500.0
1865,594000.0
1866,470000.0
1867,419900.0
1868,725000.0
1869,445000.0
1870,609000.0
1871,841000.0
1872,460000.0
1873,580000.0
1874,725000.0
1875,575000.0
1876,999000.0
1877,509000.0
1878,920000.0
1879,450000.0
1880,1050000.0
1881,415500.0
1882,645000.0
1883,730000.0
1884,499990.0
1885,905000.0
1886,1315000.0
1887,495000.0
1888,527500.0
1889,685000.0
1890,735000.0
1891,490000.0
1892,570000.0
1893,795000.0
1894,400000.0
1895,711600.0
1896,760000.0
1897,427000.0
1898,420000.0
1899,295000.0
1900,460000.0
1901,848000.0
1902,350000.0
1903,561000.0
1904,472000.0
1905,530000.0
1906,541900.0
1907,617000.0
1908,749000.0
1909,1115000.0
1910,660000.0
1911,518000.0
1912,598780.0
1913,542000.0
1914,1135000.0
1915,525000.0
1916,635000.0
1917,801501.0
1918,585000.0
1919,479000.0
1920,419000.0
1921,777000.0
1922,605000.0
1923,450000.0
1924,412000.0
1925,439800.0
1926,809000.0
1927,907500.0
1928,390000.0
1929,635000.0
1930,555000.0
1931,485000.0
1932,600000.0
1933,815000.0
1934,542500.0
1935,546000.0
1936,830000.0
1937,725000.0
1938,630000.0
1939,768000.0
1940,330000.0
1941,475000.0
1942,752888.0
1943,400000.0
1944,415000.0
1945,522500.0
1946,430000.0
1947,808000.0
1948,580000.0
1949,665000.0
1950,462000.0
1951,465000.0
1952,539000.0
1953,732000.0
1954,790000.0
1955,520000.0
1956,552000.0
1957,510000.0
1958,463000.0
1959,450000.0
1960,1225000.0
1961,600000.0
1962,450000.0
1963,1080000.0
1964,951000.0
1965,380000.0
1966,490000.0
1967,530000.0
1968,420000.0
1969,650000.0
1970,345000.0
1971,465750.0
1972,662500.0
1973,538200.0
1974,525000.0
1975,515000.0
1976,548000.0
1977,1355000.0
1978,555000.0
1979,561750.0
1980,685000.0
1981,580000.0
1982,930000.0
1983,643000.0
1984,1700000.0
1985,605000.0
1986,665000.0
1987,550000.0
1988,529219.0
1989,618000.0
1990,610000.0
1991,370000.0
1992,350000.0
1993,3278000.0
1994,740000.0
1995,824000.0
1996,405000.0
1997,580000.0
1998,462000.0
1999,699900.0
2000,613000.0
2001,500000.0
2002,746000.0
2003,439000.0
2004,600000.0
2005,555000.0
2006,905000.0
2007,699000.0
2008,630000.0
2009,630000.0
2010,480000.0
2011,589000.0
2012,635000.0
2013,465000.0
2014,523000.0
2015,480000.0
2016,390000.0
2017,430000.0
2018,545000.0
2019,502000.0
2020,593450.0
2021,749000.0
2022,790000.0
2023,961500.0
2024,478000.0
2025,570000.0
2026,554000.0
2027,899000.0
2028,810000.0
2029,532500.0
2030,538000.0
2031,540400.0
2032,516130.0
2033,1600000.0
2034,798000.0
2035,445000.0
2036,540000.0
2037,268500.0
2038,458500.0
2039,354000.0
2040,400000.0
2041,555000.0
2042,545000.0
2043,474905.0
2044,527000.0
2045,585000.0
2046,600000.0
2047,480000.0
2048,453000.0
2049,750000.0
2050,535900.0
2051,657000.0
2052,696000.0
2053,556300.0
2054,472000.0
2055,502550.0
2056,450000.0
2057,800000.0
2058,465000.0
2059,770000.0
2060,678000.0
2061,632000.0
2062,600000.0
2063,700000.0
2064,394950.0
2065,628000.0
2066,560000.0
2067,435000.0
2068,621000.0
2069,1146800.0
2070,954500.0
2071,610000.0
2072,754000.0
2073,500000.0
2074,418000.0
2075,515000.0
2076,453000.0
2077,250000.0
2078,565000.0
2079,445000.0
2080,465000.0
2081,525000.0
2082,485000.0
2083,553000.0
2084,351000.0
2085,562000.0
2086,501000.0
2087,750000.0
2088,570000.0
2089,490000.0
2090,565000.0
2091,505000.0
2092,404000.0
2093,300000.0
2094,643403.0
2095,607500.0
2096,416000.0
2097,575000.0
2098,645000.0
2099,418000.0
2100,385000.0
2101,491000.0
2102,521000.0
2103,455000.0
2104,312500.0
2105,493500.0
2106,605000.0
2107,714000.0
2108,554500.0
2109,750000.0
2110,450000.0
2111,500000.0
2112,502000.0
2113,455000.0
2114,612500.0
2115,355000.0
2116,450000.0
2117,851000.0
2118,506000.0
2119,665000.0
2120,592000.0
2121,530000.0
2122,515000.0
2123,445000.0
2124,480000.0
2125,277700.0
2126,425000.0
2127,674000.0
2128,681500.0
2129,445000.0
2130,1595000.0
2131,367400.0
2132,667000.0
2133,511555.0
2134,465000.0
2135,583000.0
2136,650000.0
2137,400000.0
2138,432000.0
2139,1075000.0
2140,405000.0
2141,475000.0
2142,520000.0
2143,375000.0
2144,470000.0
2145,545000.0
2146,606150.0
2147,544950.0
2148,537000.0
2149,487000.0
2150,650000.0
2151,485000.0
2152,1275000.0
2153,466200.0
2154,749950.0
2155,538000.0
2156,565000.0
2157,447000.0
2158,565000.0
2159,575000.0
2160,440000.0
2161,1160000.0
2162,358000.0
2163,625000.0
2164,670000.0
2165,550000.0
2166,3300000.0
2167,420000.0
2168,350000.0
2169,525126.0
2170,830000.0
2171,415950.0
2172,557500.0
2173,797000.0
2174,530000.0
2175,575000.0
2176,740000.0
2177,839000.0
2178,440000.0
2179,522500.0
2180,485000.0
2181,555700.0
2182,415000.0
2183,1051000.0
2184,605000.0
2185,497500.0
2186,850000.0
2187,590000.0
2188,613000.0
2189,825000.0
2190,480000.0
2191,670000.0
2192,415000.0
2193,620000.0
2194,580000.0
2195,530000.0
2196,437400.0
2197,416000.0
2198,660000.0
2199,534000.0
2200,887000.0
2201,575950.0
2202,472000.0
2203,395000.0
2204,425000.0
2205,588000.0
2206,1355000.0
2207,546800.0
2208,507500.0
2209,539950.0
2210,550000.0
2211,750000.0
2212,795000.0
2213,959750.0
2214,447000.0
2215,755000.0
2216,427000.0
2217,517000.0
2218,458450.0
2219,490000.0
2220,412000.0
2221,3300000.0
2222,451000.0
2223,542000.0
2224,2700000.0
2225,455000.0
2226,539000.0
2227,526000.0
2228,537000.0
2229,534000.0
2230,670000.0
2231,443000.0
2232,650000.0
2233,1400000.0
2234,675000.0
2235,720000.0
2236,400000.0
2237,654000.0
2238,530000.0
2239,700000.0
2240,425000.0
2241,650000.0
2242,450000.0
2243,1300000.0
2244,2300000.0
2245,1378000.0
2246,3567000.0
2247,720000.0
2248,416000.0
2249,204000.0
2250,185000.0
2251,267000.0
2252,379000.0
2253,288349.0
2254,935000.0
2255,253000.0
2256,650000.0
2257,208000.0
2258,340000.0
2259,190000.0
2260,225000.0
2261,640000.0
2262,325000.0
2263,700000.0
2264,520000.0
2265,260000.0
2266,256000.0
2267,322000.0
2268,350000.0
2269,206000.0
2270,430000.0
2271,440000.0
2272,590000.0
2273,135000.0
2274,630000.0
2275,241250.0
2276,340000.0
2277,435000.0
2278,630000.0
2279,199999.0
2280,345000.0
2281,575000.0
2282,241400.0
2283,792500.0
2284,408506.0
2285,570000.0
2286,615000.0
2287,407450.0
2288,579000.0
2289,320900.0
2290,679000.0
2291,200000.0
2292,790000.0
2293,359999.0
2294,545000.0
2295,665000.0
2296,319502.0
2297,650000.0
2298,510000.0
2299,262000.0
2300,330000.0
2301,499000.0
2302,263500.0
2303,600000.0
2304,212644.0
2305,774950.0
2306,314500.0
2307,240000.0
2308,655000.0
2309,902500.0
2310,625000.0
2311,365000.0
2312,675000.0
2313,214000.0
2314,162000.0
2315,740000.0
2316,700000.0
2317,235000.0
2318,531500.0
2319,760000.0
2320,460000.0
2321,712000.0
2322,475000.0
2323,424900.0
2324,234950.0
2325,257000.0
2326,267000.0
2327,213000.0
2328,355500.0
2329,330000.0
2330,325000.0
2331,264950.0
2332,415000.0
2333,240000.0
2334,269950.0
2335,224400.0
2336,255000.0
2337,398000.0
2338,360000.0
2339,337000.0
2340,625000.0
2341,335000.0
2342,208500.0
2343,390000.0
2344,780000.0
2345,440000.0
2346,224000.0
2347,527000.0
2348,270000.0
2349,525000.0
2350,333500.0
2351,452000.0
2352,405000.0
2353,560000.0
2354,625000.0
2355,628000.0
2356,390000.0
2357,374000.0
2358,465000.0
2359,605000.0
2360,455000.0
2361,330000.0
2362,371025.0
2363,439000.0
2364,521000.0
2365,413000.0
2366,360400.0
2367,439000.0
2368,411800.0
2369,425000.0
2370,550000.0
2371,501000.0
2372,425000.0
2373,342000.0
2374,420000.0
2375,401000.0
2376,375000.0
2377,516250.0
2378,435000.0
2379,475000.0
2380,454000.0
2381,370000.0
2382,434000.0
2383,361000.0
2384,450000.0
2385,441000.0
2386,735000.0
2387,528000.0
2388,395000.0
2389,470000.0
2390,270000.0
2391,610000.0
2392,475226.0
2393,323000.0
2394,347000.0
2395,550000.0
2396,540000.0
2397,515000.0
2398,385500.0
2399,435000.0
2400,477000.0
2401,560000.0
2402,595000.0
2403,600000.0
2404,555000.0
2405,738515.0
2406,400000.0
2407,525000.0
2408,585000.0
2409,471000.0
2410,260000.0
2411,470000.0
2412,510000.0
2413,449000.0
2414,402000.0
2415,390000.0
2416,612500.0
2417,435000.0
2418,444950.0
2419,432000.0
2420,570000.0
2421,600000.0
2422,490500.0
2423,525000.0
2424,445000.0
2425,571000.0
2426,460000.0
2427,650000.0
2428,460000.0
2429,395000.0
2430,325000.0
2431,490000.0
2432,485000.0
2433,458000.0
2434,548000.0
2435,488500.0
2436,459950.0
2437,315000.0
2438,467000.0
2439,417000.0
2440,458000.0
2441,436500.0
2442,575000.0
2443,420000.0
2444,366000.0
2445,370900.0
2446,475000.0
2447,335000.0
2448,310000.0
2449,720000.0
2450,650000.0
2451,465000.0
2452,435000.0
2453,531000.0
2454,480000.0
2455,627250.0
2456,495200.0
2457,585000.0
2458,398000.0
2459,445830.0
2460,385000.0
2461,470000.0
2462,551000.0
2463,510000.0
2464,557000.0
2465,405000.0
2466,480000.0
2467,575000.0
2468,405000.0
2469,340000.0
2470,460000.0
2471,489900.0
2472,435000.0
2473,425000.0
2474,435000.0
2475,443000.0
2476,395000.0
2477,532500.0
2478,400000.0
2479,630000.0
2480,402000.0
2481,370000.0
2482,549950.0
2483,245500.0
2484,550000.0
2485,468000.0
2486,325000.0
2487,1075000.0
2488,500000.0
2489,540000.0
2490,533000.0
2491,375000.0
2492,405000.0
2493,515000.0
2494,362000.0
2495,335500.0
2496,632000.0
2497,442000.0
2498,547500.0
2499,557500.0
2500,262500.0
2501,664500.0
2502,515000.0
2503,480000.0
2504,525000.0
2505,436000.0
2506,445000.0
2507,490000.0
2508,480000.0
2509,310000.0
2510,500000.0
2511,475000.0
2512,450000.0
2513,410000.0
2514,470000.0
2515,490000.0
2516,555000.0
2517,400000.0
2518,455000.0
2519,440000.0
2520,608000.0
2521,660000.0
2522,495000.0
2523,865950.0
2524,439000.0
2525,660000.0
2526,730000.0
2527,614000.0
2528,540000.0
2529,588000.0
2530,715000.0
2531,496000.0
2532,810000.0
2533,540000.0
2534,555000.0
2535,650000.0
2536,845950.0
2537,699000.0
2538,870000.0
2539,769995.0
2540,447000.0
2541,749995.0
2542,299000.0
2543,80000.0
2544,405000.0
2545,342000.0
2546,361000.0
2547,307000.0
2548,410500.0
2549,595000.0
2550,504750.0
2551,415000.0
2552,300000.0
2553,503000.0
2554,420850.0
2555,134000.0
2556,167000.0
2557,685530.0
2558,590000.0
2559,375000.0
2560,935000.0
2561,252500.0
2562,406500.0
2563,150000.0
2564,790000.0
2565,425000.0
2566,585000.0
2567,641000.0
2568,154000.0
2569,620000.0
2570,299800.0
2571,272000.0
2572,840000.0
2573,150000.0
2574,560000.0
2575,755000.0
2576,280000.0
2577,430000.0
2578,265000.0
2579,309000.0
2580,650000.0
2581,330000.0
2582,345000.0
2583,365000.0
2584,535000.0
2585,522500.0
2586,720000.0
2587,305000.0
2588,500000.0
2589,475000.0
2590,498000.0
2591,549950.0
2592,539000.0
2593,230950.0
2594,1680000.0
2595,490000.0
2596,937500.0
2597,340000.0
2598,435000.0
2599,200000.0
2600,340000.0
2601,396400.0
2602,510000.0
2603,241000.0
2604,1610000.0
2605,443500.0
2606,471000.0
2607,240000.0
2608,510000.0
2609,315000.0
2610,805000.0
2611,156000.0
2612,420000.0
2613,649000.0
2614,587000.0
2615,495500.0
2616,470950.0
2617,475000.0
2618,560000.0
2619,312000.0
2620,300000.0
2621,155000.0
2622,225000.0
2623,375000.0
2624,335000.0
2625,370000.0
2626,307000.0
2627,399950.0
2628,418000.0
2629,160000.0
2630,350000.0
2631,530000.0
2632,410000.0
2633,455000.0
2634,509950.0
2635,500000.0
2636,180000.0
2637,499950.0
2638,310000.0
2639,598800.0
2640,150000.0
2641,470000.0
2642,160000.0
2643,445000.0
2644,334999.0
2645,545000.0
2646,190000.0
2647,800000.0
2648,739000.0
2649,284000.0
2650,407193.0
2651,660000.0
2652,325000.0
2653,375000.0
2654,323000.0
2655,399000.0
2656,155000.0
2657,415000.0
2658,785000.0
2659,1600000.0
2660,441000.0
2661,580000.0
2662,310000.0
2663,425000.0
2664,320000.0
2665,800000.0
2666,395000.0
2667,488000.0
2668,389000.0
2669,330000.0
2670,355000.0
2671,403000.0
2672,330000.0
2673,624000.0
2674,316000.0
2675,382000.0
2676,390000.0
2677,550000.0
2678,210000.0
2679,453250.0
2680,250000.0
2681,500000.0
2682,234000.0
2683,564500.0
2684,455000.0
2685,525000.0
2686,390000.0
2687,439950.0
2688,349950.0
2689,750000.0
2690,499000.0
2691,335000.0
2692,334000.0
2693,362000.0
2694,387000.0
2695,414000.0
2696,211000.0
2697,455000.0
2698,598600.0
2699,637000.0
2700,349950.0
2701,364950.0
2702,360000.0
2703,435000.0
2704,290000.0
2705,350000.0
2706,325000.0
2707,540000.0
2708,599900.0
2709,499000.0
2710,570000.0
2711,337000.0
2712,307000.0
2713,359950.0
2714,119500.0
2715,510000.0
2716,487500.0
2717,175000.0
2718,330000.0
2719,499500.0
2720,487600.0
2721,289200.0
2722,350000.0
2723,325000.0
2724,287000.0
2725,435000.0
2726,300000.0
2727,415000.0
2728,372000.0
2729,460000.0
2730,655000.0
2731,325000.0
2732,317000.0
2733,562000.0
2734,310000.0
2735,299950.0
2736,955000.0
2737,380600.0
2738,315500.0
2739,330000.0
2740,570000.0
2741,324000.0
2742,565000.0
2743,265000.0
2744,463000.0
2745,315000.0
2746,380000.0
2747,435000.0
2748,289275.0
2749,375000.0
2750,350000.0
2751,575000.0
2752,563500.0
2753,510000.0
2754,480000.0
2755,518000.0
2756,470000.0
2757,489950.0
2758,396800.0
2759,435000.0
2760,350000.0
2761,442500.0
2762,300000.0
2763,279900.0
2764,360000.0
2765,450000.0
2766,540000.0
2767,355000.0
2768,468000.0
2769,524950.0
2770,350000.0
2771,350000.0
2772,406250.0
2773,300000.0
2774,325000.0
2775,979500.0
2776,525000.0
2777,325000.0
2778,201000.0
2779,525000.0
2780,420000.0
2781,331292.0
2782,620000.0
2783,400000.0
2784,375000.0
2785,499950.0
2786,352000.0
2787,396000.0
2788,265800.0
2789,260000.0
2790,565000.0
2791,329500.0
2792,265000.0
2793,645000.0
2794,518000.0
2795,398000.0
2796,436000.0
2797,640000.0
2798,400000.0
2799,366000.0
2800,545000.0
2801,322000.0
2802,299950.0
2803,480000.0
2804,585000.0
2805,548000.0
2806,170000.0
2807,560000.0
2808,535000.0
2809,400000.0
2810,425000.0
2811,336900.0
2812,283700.0
2813,334200.0
2814,330000.0
2815,410000.0
2816,515500.0
2817,539000.0
2818,325000.0
2819,340000.0
2820,515000.0
2821,435000.0
2822,600000.0
2823,322500.0
2824,469950.0
2825,475000.0
2826,345000.0
2827,400000.0
2828,402500.0
2829,550000.0
2830,500000.0
2831,328000.0
2832,250000.0
2833,454000.0
2834,439000.0
2835,377000.0
2836,489500.0
2837,465000.0
2838,472000.0
2839,395000.0
2840,395000.0
2841,415000.0
2842,550000.0
2843,309620.0
2844,1015000.0
2845,330675.0
2846,430000.0
2847,410000.0
2848,620000.0
2849,429900.0
2850,492500.0
2851,659000.0
2852,410000.0
2853,326000.0
2854,518000.0
2855,534950.0
2856,247000.0
2857,269950.0
2858,295000.0
2859,360000.0
2860,265000.0
2861,218000.0
2862,530000.0
2863,246500.0
2864,330000.0
2865,210000.0
2866,283000.0
2867,225000.0
2868,330000.0
2869,275000.0
2870,165050.0
2871,700000.0
2872,397000.0
2873,152900.0
2874,219950.0
2875,342500.0
2876,220000.0
2877,245000.0
2878,235000.0
2879,283000.0
2880,487000.0
2881,340000.0
2882,353000.0
2883,205500.0
2884,230000.0
2885,302000.0
2886,474000.0
2887,262000.0
2888,380000.0
2889,340000.0
2890,122000.0
2891,195000.0
2892,251000.0
2893,367000.0
2894,535000.0
2895,267000.0
2896,245000.0
2897,252000.0
2898,271900.0
2899,585000.0
2900,219000.0
2901,339000.0
2902,380000.0
2903,297000.0
2904,197500.0
2905,250000.0
2906,293000.0
2907,370000.0
2908,215000.0
2909,285000.0
2910,329999.0
2911,239000.0
2912,235000.0
2913,235000.0
2914,195000.0
2915,278500.0
2916,220000.0
2917,475000.0
2918,346290.0
2919,227000.0
2920,265000.0
2921,350000.0
2922,400000.0
2923,265000.0
2924,320000.0
2925,315000.0
2926,199950.0
2927,243000.0
2928,225000.0
2929,240000.0
2930,289000.0
2931,473000.0
2932,305000.0
2933,280017.0
2934,259950.0
2935,315000.0
2936,308950.0
2937,323000.0
2938,295000.0
2939,358000.0
2940,224500.0
2941,275000.0
2942,485000.0
2943,245000.0
2944,224950.0
2945,210000.0
2946,325000.0
2947,169900.0
2948,231200.0
2949,285000.0
2950,270000.0
2951,287000.0
2952,297000.0
2953,262500.0
2954,307999.0
2955,215000.0
2956,169000.0
2957,299990.0
2958,195000.0
2959,330000.0
2960,590000.0
2961,237500.0
2962,550000.0
2963,525000.0
2964,475000.0
2965,188000.0
2966,235000.0
2967,272950.0
2968,350000.0
2969,200000.0
2970,215000.0
2971,257100.0
2972,216500.0
2973,255000.0
2974,324360.0
2975,338150.0
2976,245000.0
2977,332000.0
2978,600000.0
2979,290000.0
2980,272000.0
2981,253500.0
2982,265000.0
2983,705000.0
2984,303000.0
2985,325000.0
2986,201000.0
2987,231000.0
2988,438950.0
2989,432000.0
2990,314950.0
2991,379500.0
2992,335000.0
2993,428000.0
2994,246000.0
2995,750000.0
2996,305000.0
2997,319950.0
2998,378000.0
2999,570000.0
3000,415000.0
3001,220000.0
3002,790000.0
3003,215000.0
3004,495000.0
3005,390500.0
3006,249000.0
3007,230000.0
3008,180000.0
3009,270000.0
3010,599950.0
3011,277500.0
3012,327000.0
3013,280000.0
3014,219950.0
3015,273000.0
3016,185000.0
3017,314000.0
3018,349990.0
3019,195000.0
3020,255000.0
3021,250000.0
3022,220000.0
3023,530000.0
3024,251000.0
3025,187000.0
3026,192500.0
3027,325000.0
3028,175000.0
3029,687000.0
3030,418200.0
3031,312000.0
3032,470000.0
3033,415000.0
3034,329990.0
3035,264950.0
3036,460000.0
3037,222500.0
3038,430000.0
3039,279000.0
3040,202000.0
3041,277000.0
3042,225000.0
3043,667000.0
3044,272000.0
3045,225000.0
3046,330000.0
3047,431000.0
3048,160000.0
3049,269500.0
3050,370000.0
3051,184900.0
3052,425000.0
3053,299000.0
3054,212000.0
3055,199000.0
3056,344000.0
3057,207200.0
3058,525000.0
3059,243950.0
3060,468000.0
3061,200000.0
3062,390000.0
3063,295000.0
3064,330000.0
3065,245000.0
3066,199990.0
3067,449999.0
3068,495000.0
3069,858000.0
3070,209000.0
3071,270000.0
3072,316000.0
3073,279000.0
3074,244000.0
3075,240000.0
3076,399950.0
3077,340000.0
3078,280000.0
3079,465000.0
3080,425000.0
3081,256703.0
3082,369000.0
3083,275000.0
3084,246950.0
3085,272000.0
3086,249950.0
3087,565000.0
3088,325000.0
3089,210490.0
3090,243500.0
3091,153000.0
3092,199000.0
3093,260000.0
3094,320000.0
3095,272000.0
3096,269000.0
3097,256883.0
3098,226500.0
3099,264950.0
3100,315000.0
3101,363000.0
3102,272500.0
3103,240000.0
3104,380000.0
3105,359500.0
3106,295000.0
3107,180000.0
3108,515000.0
3109,222000.0
3110,320000.0
3111,316500.0
3112,405000.0
3113,218000.0
3114,270000.0
3115,324500.0
3116,254000.0
3117,260000.0
3118,237500.0
3119,258000.0
3120,325000.0
3121,195000.0
3122,194000.0
3123,475000.0
3124,258000.0
3125,556000.0
3126,515000.0
3127,274500.0
3128,241000.0
3129,229950.0
3130,340000.0
3131,230000.0
3132,199990.0
3133,335000.0
3134,187500.0
3135,264000.0
3136,305000.0
3137,285000.0
3138,255000.0
3139,215000.0
3140,232500.0
3141,402500.0
3142,235000.0
3143,349000.0
3144,279000.0
3145,239900.0
3146,292500.0
3147,280000.0
3148,311750.0
3149,270000.0
3150,275000.0
3151,315000.0
3152,269950.0
3153,193000.0
3154,350000.0
3155,262000.0
3156,207500.0
3157,210000.0
3158,330000.0
3159,267345.0
3160,212000.0
3161,172000.0
3162,325900.0
3163,223000.0
3164,250250.0
3165,280000.0
3166,205000.0
3167,196000.0
3168,307450.0
3169,272000.0
3170,348000.0
3171,222000.0
3172,247500.0
3173,215000.0
3174,316000.0
3175,414000.0
3176,210000.0
3177,218000.0
3178,282000.0
3179,245000.0
3180,299000.0
3181,207000.0
3182,299000.0
3183,277950.0
3184,221000.0
3185,248000.0
3186,304999.0
3187,341500.0
3188,317000.0
3189,350000.0
3190,310597.0
3191,310000.0
3192,280000.0
3193,277500.0
3194,260000.0
3195,261500.0
3196,220000.0
3197,235000.0
3198,300000.0
3199,560000.0
3200,1150000.0
3201,305000.0
3202,295500.0
3203,275000.0
3204,268000.0
3205,300000.0
3206,274000.0
3207,220000.0
3208,268000.0
3209,285000.0
3210,298700.0
3211,266500.0
3212,266000.0
3213,195000.0
3214,339000.0
3215,210000.0
3216,290256.0
3217,368000.0
3218,349000.0
3219,241500.0
3220,321027.0
3221,210000.0
3222,329000.0
3223,600000.0
3224,230000.0
3225,280500.0
3226,286000.0
3227,265000.0
3228,96500.0
3229,185000.0
3230,267000.0
3231,310000.0
3232,272000.0
3233,89000.0
3234,490000.0
3235,205000.0
3236,419000.0
3237,295000.0
3238,250000.0
3239,610000.0
3240,257500.0
3241,630000.0
3242,355000.0
3243,278500.0
3244,188000.0
3245,260000.0
3246,219950.0
3247,260000.0
3248,204950.0
3249,242550.0
3250,212000.0
3251,384900.0
3252,215000.0
3253,185000.0
3254,247000.0
3255,350000.0
3256,319000.0
3257,311000.0
3258,161700.0
3259,625000.0
3260,223000.0
3261,196500.0
3262,217000.0
3263,225000.0
3264,209950.0
3265,340000.0
3266,199950.0
3267,240000.0
